 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 223 632 11 1 ZTF_r 948170944115 0 1.6479 51.2075 17.0275 25.0249 7.48536e-05 0.0820415 0.118909 0.000143681 535 30. 0.056635 0.066309 18.259 25.0249 1 2458702.6709491 632120241 -63.9053393528672 68.2629934399976 -1.04137372951099 0.939059692623105 -46.4269588341062 133.087064601046 -0.351196017532851 1.05664870988349 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 224 632 11 1 ZTF_r 951162904115 0 1.7231 158.312 10.474 26.2615 3.76e-06 0.0214333 0.108217 6.99697e-06 729 30. 0.049685 0.059099 20.0398 26.2615 1 2458705.6629051 632120241 -11.8678132548586 43.2989386103818 -0.304893562209284 1.07525715343228 -30.4049707534083 80.6300994012763 -0.379631802615577 1.06214698111325 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 225 632 11 1 ZTF_g 954154964115 0 1.8317 77.4778 12.3914 26.274 1.16155e-05 0.0362199 -0.0800771 2.4134e-05 684 30. 0.051437 0.052958 19.8155 26.274 1 2458708.6549653 632120141 37.9137633134302 50.0141038009491 0.843255542806529 1.04328328642745 -48.2889629013415 97.1222580299199 -0.500546350866419 1.04618814550225 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 226 632 11 1 ZTF_g 957149734115 0 1.8915 79.0201 12.2422 26.2943 1.21974e-05 0.0369519 -0.079201 2.54789e-05 685 30. 0.056561 0.059775 19.8389 26.2943 1 2458711.6497338 632120141 32.0877066359671 49.6520035856644 0.718880496898173 1.09460628236071 -89.4642732043287 97.8478970938783 -0.92047783250023 1.04696000594026 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 227 632 11 1 ZTF_r 957283404115 0 2.2286 151.828 15.1598 26.2224 8.1573e-06 0.0312865 0.110363 1.49746e-05 717 30. 0.060585 0.061907 19.3441 26.2224 1 2458711.7834028 632120241 -71.0317001289515 76.7160071031084 -1.02996156849492 0.981534357147222 -167.88342077337 130.790612538419 -1.29224966525628 1.07312048495988 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 228 632 11 1 ZTF_g 960150754115 0 1.9718 77.6507 6.72203 26.2649 6.3597e-06 0.0279374 -0.0798701 1.19056e-05 732 30. 0.056819 0.054095 20.4727 26.2649 1 2458714.6507523 632120141 117.146327459041 27.0663111652601 4.81453567110147 1.38203222864175 0.900128871329312 51.170713428492 0.0177091783629887 1.04927756906284 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 229 632 11 1 ZTF_g 964153254115 0 2.0817 76.3846 5.64295 26.2127 6.4973e-06 0.0284308 -0.0467281 1.21724e-05 733 30. 0.057042 0.064634 20.4996 26.2127 1 2458718.6532523 632120141 -2.25575340947615 27.4838481434311 -0.0912996017803735 1.10807079299332 15.6822904571797 48.2314323612458 0.327336568971018 1.07388866712944 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 230 632 11 1 ZTF_g 967152704115 0 1.8679 10.0438 9.16213 23.9909 0.000413823 0.109347 0.023471 0.00122721 223 30. 0.064029 0.064647 17.7913 23.9909 1 2458721.6527083 632120141 -118.649112118189 35.5247481406006 -3.71525208111739 1.1846374551929 -115.727518337341 66.8699914895084 -1.74229048391601 1.06190904158378 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 231 632 11 1 ZTF_r 970165244115 0 1.711 154.63 7.05679 26.2581 4.1148e-06 0.0223491 0.0891946 7.67658e-06 725 30. 0.055631 0.058113 20.4793 26.2581 1 2458724.6652431 632120241 16.7517099570378 28.7563958196433 0.64800669540557 1.5151355041965 8.59665819948589 55.9064117450121 0.15480437604439 1.04295902274503 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 232 632 11 1 ZTF_g 970185564115 0 1.9176 73.956 5.93244 26.1762 5.8245e-06 0.0267078 -0.0339003 1.10476e-05 725 30. 0.056607 0.056521 20.4536 26.1762 1 2458724.6855671 632120141 -11.3847693071925 26.7713332163789 -0.473052166965152 1.04960654375187 30.6321869127548 48.5490090442564 0.635203417353389 1.0636757892529 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 233 632 11 1 ZTF_g 978148904115 0 1.7286 69.0611 9.11468 26.1066 8.4477e-06 0.0315838 -0.0436076 1.65083e-05 704 30. 0.057555 0.057628 20.0167 26.1066 1 2458732.6489005 632120141 32.1965541896979 38.1098458164546 0.939781742444842 1.03821668612555 -45.0812347978405 73.9968820271171 -0.613334754987607 1.05300359301649 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 234 632 11 1 ZTF_r 978214864115 0 1.6203 138.919 11.55 26.1195 5.3336e-06 0.0253436 0.108582 9.88221e-06 717 30. 0.057737 0.060635 19.8222 26.1195 1 2458732.7148611 632120241 -59.7406350379778 45.0504964818223 -1.47511219832859 1.17249506661633 -180.448963117308 88.3227713730308 -2.05682288318105 1.04836857498109 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 235 632 11 1 ZTF_g 981132224115 0 2.124 73.7779 10.5471 26.1819 9.5409e-06 0.0325358 -0.044602 2.01835e-05 660 30. 0.055643 0.058599 19.7445 26.1819 1 2458735.6322222 632120141 -43.1986822314505 51.4126351911401 -0.934663827870001 1.01849864372059 -53.740531219904 92.0622614447865 -0.587672689553406 1.06189040145046 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 236 632 11 1 ZTF_r 981236034115 0 3.4631 137.265 14.4464 26.1121 1.59505e-05 0.041823 0.134719 2.92104e-05 655 30. 0.077701 0.104123 18.999 26.1121 1 2458735.7360301 632120241 -21.5077544013633 94.6736777131517 -0.252708948999461 0.991252018439864 -59.6991946340691 134.094524108955 -0.448200793761598 1.1449492776517 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 237 632 11 1 ZTF_r 988123294115 0 1.8098 38.7396 13.8742 24.79 0.000281033 0.150129 0.108964 0.000544005 491 30. 0.056054 0.064175 18.1649 24.79 1 2458742.6232986 632120241 -2.49685622731595 56.3995802165611 -0.0492461706071733 1.02125885164381 -41.4427453175961 105.166407905727 -0.39672235101074 1.06270375227196 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 238 632 11 1 ZTF_g 988142924115 32 2.1824 5.05579 11.28 23.2376 0.00795757 0.162997 -0.192667 0.0286637 50 30. 0.078358 0.076334 16.7093 23.2376 1 2458742.6429282 632120141 -35.680105436081 49.6671779641242 -0.799118979674363 1.13983671473138 29.9253302174188 87.3101425245678 0.345055891183627 1.07748940877279 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 239 632 11 1 ZTF_g 991134664115 0 1.7316 73.8454 6.69014 26.1637 5.5576e-06 0.0259586 -0.0406369 1.04231e-05 721 30. 0.053786 0.062373 20.431 26.1637 1 2458745.6346644 632120141 -63.1240293051843 27.1309206870056 -2.58812341626796 1.176146778821 -146.042008940843 51.416225124232 -2.85951778681398 1.06325032219423 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 240 632 11 1 ZTF_r 995112704115 0 1.8815 148.033 11.5993 26.1854 5.3535e-06 0.0256554 0.112429 9.94225e-06 731 30. 0.055369 0.058538 19.76 26.1854 1 2458749.6127083 632120241 -50.2052818532922 51.9171369414135 -1.07570571538887 1.08103232534178 -87.8551984757905 94.8000011329125 -0.932984253536669 1.06126548213403 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 241 632 11 1 ZTF_g 995130654115 0 2.1305 69.2836 6.49407 26.1182 7.5677e-06 0.0305263 -0.0596579 1.41598e-05 729 30. 0.063925 0.062649 20.2243 26.1182 1 2458749.6306597 632120141 -43.4470106730525 29.9924995958483 -1.6113951050438 1.07164949170339 -21.1435026716905 53.9207796587747 -0.394762566739146 1.05834234607018 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 242 632 11 1 ZTF_g 1004131214115 0 1.9291 67.8946 7.66518 26.0671 8.5961e-06 0.0320022 -0.0211396 1.69222e-05 710 30. 0.059065 0.065322 20.089 26.0671 1 2458758.6312153 632120141 13.4757401058031 34.4328611576611 0.435345757196663 1.1527251736022 79.6032853987914 62.388222345516 1.28452799411554 1.07248913162064 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 243 632 11 1 ZTF_r 1007118644115 0 1.6975 149.292 10.7896 26.2069 4.6126e-06 0.0237305 0.111793 8.54821e-06 729 30. 0.053916 0.061091 19.987 26.2069 1 2458761.6186458 632120241 -94.2302893576157 42.8587314958607 -2.44571593325285 1.05636403583594 -74.6686428525671 80.5020857189219 -0.933783762084114 1.06330095054135 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 244 632 11 1 ZTF_r 1011118514115 0 1.5808 144.114 12.6528 26.1719 4.8808e-06 0.0244611 0.103718 8.95848e-06 726 30. 0.053439 0.059286 19.7964 26.1719 1 2458765.6185185 632120241 131.772853271846 49.9201134240988 2.93633219870901 1.12654567275323 -151.496512341336 97.0277965355818 -1.57188821671697 1.05102744039856 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 245 632 11 1 ZTF_r 1014119794115 0 2.1218 144.063 15.6926 26.1707 1.01632e-05 0.0349783 0.109078 1.87494e-05 719 30. 0.066255 0.06677 19.3065 26.1707 1 2458768.6197917 632120241 -104.088224614198 75.9983939014321 -1.52353342896253 1.03517779164898 -223.83972341736 131.79795130354 -1.70979362428922 1.06982300628555 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 246 632 11 1 ZTF_g 1018117544115 0 2.4824 63.4858 10.433 26.0006 1.45291e-05 0.0372081 -0.0143907 3.36872e-05 584 30. 0.06876 0.071899 19.4496 26.0006 1 2458772.6175463 632120141 -44.4846821203373 49.8842101233635 -0.991978347640182 1.16379910289237 -22.1136353041413 80.8341212475332 -0.275410576210106 1.08388454077205 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 247 632 11 1 ZTF_r 1021094384115 0 1.8982 143.383 12.6431 26.1597 5.8008e-06 0.0264273 0.117073 1.07542e-05 724 30. 0.053277 0.06518 19.674 26.1597 1 2458775.5943866 632120241 -123.0916834613 55.9053793968015 -2.44923193416092 1.0942019037189 -147.937486405407 102.715267486381 -1.44996802844002 1.0670705742142 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 248 632 11 1 ZTF_g 1021114424115 0 2.2669 29.6306 10.9679 25.1522 7.14795e-05 0.06329 -0.00214254 0.000188978 385 30. 0.0577 0.065001 18.6513 25.1522 1 2458775.6144213 632120141 -22.5746527440552 56.7855444349475 -0.442219699983331 0.93039213789594 -48.4421877949674 96.4870760923423 -0.505440217404969 1.07940755111298 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 249 632 11 1 ZTF_g 1024117174115 0 2.8531 60.8413 9.32674 25.9586 1.83018e-05 0.041156 -0.0154527 4.36633e-05 577 30. 0.086062 0.085855 19.4152 25.9586 1 2458778.6171759 632120141 -78.7696345121847 51.8328554394433 -1.69047400536441 1.02208775348487 -32.2314441782678 79.5013895748334 -0.408150410738397 1.07870832442165 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 250 632 11 1 ZTF_g 1098527124115 0 2.9382 80.95 6.00871 26.2617 1.41452e-05 0.0404831 -0.0439472 2.82088e-05 703 30. 0.099318 0.078821 20.1768 26.2617 1 2458853.0271296 632120141 -97.3353691033298 34.8146553925928 -3.11002142179749 1.07925056235177 -78.7123273472404 52.2987972835518 -1.51518703137658 1.09632717190618 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 251 632 11 1 ZTF_r 1098563754115 0 2.1842 174.875 7.84054 26.3787 5.4653e-06 0.0258824 0.104406 1.01578e-05 733 30. 0.060172 0.070753 20.2585 26.3787 1 2458853.06375 632120241 -13.5176931670239 40.6691857796667 -0.369736144114257 1.05310623337101 11.2641427475878 68.9194032296271 0.164540127535511 1.0729154896845 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 252 632 11 1 ZTF_g 1101503044115 0 2.6659 76.8192 6.56833 26.2143 1.08653e-05 0.0356018 -0.0453152 2.14899e-05 706 30. 0.102871 0.080865 20.1145 26.2143 1 2458856.003044 632120141 18.0401669315382 33.7161123977309 0.595193061885607 1.1311712322161 -90.0905714525137 53.2333589733532 -1.70376880932874 1.08294136349148 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 253 632 11 1 ZTF_g 1107507624115 0 4.0895 78.2366 14.4546 26.2321 3.42435e-05 0.0409487 -0.00547154 9.40501e-05 343 30. 0.086001 0.097141 18.9185 26.2321 1 2458862.0076273 632120141 -37.8679594186048 102.567624897175 -0.410692153232714 1.0548050788411 -114.486694997351 128.530027033298 -0.896738078529151 1.20836265362598 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 254 632 11 1 ZTF_g 1110464884115 0 2.342 57.4299 12.6824 25.9093 2.40606e-05 0.0469657 -0.0325742 5.71588e-05 559 30. 0.063774 0.069357 19.1828 25.9093 1 2458864.9648843 632120141 -47.6062159270184 59.1670892572284 -0.895031372986974 1.03580201675016 -43.9748283306576 100.241168772157 -0.441644903703964 1.06591047994441 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 255 632 11 1 ZTF_r 1110518044115 0 1.5334 170.607 10.1805 26.3388 4.3792e-06 0.0231296 0.108114 8.10704e-06 733 30. 0.051081 0.063882 20.2403 26.3388 1 2458865.018044 632120241 41.1405160114688 41.3470916642714 1.10682655147118 1.08187582715312 31.3581887019734 79.6713681379246 0.396245083333071 1.05281475463912 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 256 632 11 1 ZTF_r 1119538214115 0 1.7082 176.54 6.923 26.379 4.2764e-06 0.0227889 0.101861 7.97564e-06 729 30. 0.062788 0.058765 20.633 26.379 1 2458874.0382176 632120241 -33.0576241656301 29.48764826543 -1.24705699104101 1.19960615743787 12.2490885303402 54.8830540485723 0.224688422685599 1.06135477372104 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 257 632 11 1 ZTF_g 1119550054115 0 2.0954 86.7871 4.89252 26.3555 9.1057e-06 0.033346 -0.0750863 1.69468e-05 726 30. 0.100441 0.06215 20.7659 26.3555 1 2458874.0500579 632120141 -18.6684771896238 26.408335972288 -0.786362252491151 1.06820099952443 -56.4870560157741 46.374119422647 -1.22627664516356 1.0701880362221 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 258 632 11 1 ZTF_g 1122539434115 0 1.6926 85.5369 5.41501 26.3425 7.7142e-06 0.0306729 -0.0767308 1.43285e-05 728 30. 0.080544 0.064821 20.8152 26.3425 1 2458877.0394329 632120141 6.31088132909174 22.781183136727 0.308154517964107 1.34096992015768 -49.6980683850276 43.3731141162692 -1.1535438198155 1.05830507058647 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 259 632 11 1 ZTF_r 1122560094115 0 1.6615 176.644 7.02087 26.3832 3.949e-06 0.0218554 0.0970892 7.36369e-06 726 30. 0.057441 0.066946 20.6303 26.3832 1 2458877.0600926 632120241 -64.4497304703058 27.745073926645 -2.58398519026125 1.31352598933861 -87.1416309314342 52.5602085785904 -1.66910553062718 1.05510557372121 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 260 632 11 1 ZTF_g 1125518584115 0 2.939 84.927 5.60041 26.3259 1.16865e-05 0.0372597 -0.0550415 2.27939e-05 716 30. 0.099181 0.070497 20.2985 26.3259 1 2458880.018588 632120141 -63.6965875004002 35.2387979431937 -2.01071205447041 1.02917011838243 -100.612522429269 53.2307369289197 -1.90285086024297 1.09477010079443 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 261 632 11 1 ZTF_r 1125546034115 8 5.7516 161.211 7.57687 26.342 1.88741e-05 0.0430075 0.104626 3.59879e-05 582 30. 0.118245 0.136633 19.3885 26.342 1 2458880.0460301 632120241 4.89761733424107 90.1251638122647 0.0604496211441999 0.935821207736173 33.1861970544498 103.379492726073 0.323175391172628 1.5772013934786 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 262 632 11 1 ZTF_g 1129483724115 0 3.7857 80.5528 5.76044 26.2785 1.4681e-05 0.0400715 -0.0469584 3.10222e-05 668 30. 0.112814 0.082005 20.0216 26.2785 1 2458883.9837269 632120141 -26.1409995877591 42.116540187279 -0.690437392968788 1.07228006757404 -18.7875624977015 55.0522375671356 -0.343566377097728 1.14810988618354 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 263 632 11 1 ZTF_r 1129559434115 0 3.2461 173.384 7.5617 26.367 5.9603e-06 0.0269577 0.109547 1.11098e-05 730 30. 0.079773 0.070322 19.9671 26.367 1 2458884.0594329 632120241 -85.4432839646029 47.7892570566339 -1.9888519434098 1.10465698151437 -91.3694769878689 67.4388964577499 -1.36397332257571 1.12790932740344 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 264 632 11 1 ZTF_g 1132498274115 0 2.0038 86.6498 12.9977 26.3356 1.3804e-05 0.0391367 -0.0292206 2.8943e-05 673 30. 0.061887 0.07078 19.7266 26.3356 1 2458886.9982755 632120141 6.43667139112072 62.1016382776877 0.115295692365722 1.02645192202442 -285.218052244063 111.008755079958 -2.58663392836987 1.06991844211828 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 265 632 11 1 ZTF_r 1132560264115 0 1.6916 179.038 9.45536 26.4181 4.3568e-06 0.0230653 0.10455 8.10335e-06 731 30. 0.053019 0.071659 20.3478 26.4181 1 2458887.0602662 632120241 -26.2215360348736 35.9455931615327 -0.811460296282005 1.3244982989424 -71.2777663801794 67.7038820181535 -1.0598775742057 1.05940421556401 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 266 632 11 1 ZTF_r 1136482604115 0 4.4916 167.579 13.8951 26.3282 2.70058e-05 0.0507879 0.124437 5.1463e-05 571 30. 0.09279 0.0936 18.968 26.3282 1 2458890.9826042 632120241 -71.4139023990219 115.073712933712 -0.690337460532417 0.977218367858061 -144.996974758075 139.316837056457 -1.04778102065513 1.25224314392633 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 267 632 11 1 ZTF_g 1136545874115 0 3.838 83.1158 13.8905 26.3149 2.90791e-05 0.0426286 -0.0282178 7.66838e-05 424 30. 0.087146 0.087299 19.0745 26.3149 1 2458891.0458796 632120141 -10.9413803630423 102.817933946605 -0.118374469116641 0.913883339274693 34.8321559727183 133.778762025132 0.262124959271724 1.14139518676678 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 268 632 11 1 ZTF_g 1139480744115 0 2.0818 84.2413 10.7222 26.3393 9.4387e-06 0.03315 -0.0543504 1.89367e-05 699 30. 0.058696 0.067097 19.8876 26.3393 1 2458893.9807407 632120141 10.5050753929436 50.0434531916577 0.233510656399088 1.08180591721143 35.9060550706242 89.7782865332105 0.402635044766695 1.06413996765081 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 269 632 11 1 ZTF_r 1139525274115 0 1.6425 176.171 10.4707 26.3792 4.9295e-06 0.0244608 0.102222 9.21635e-06 726 30. 0.052325 0.069642 20.2047 26.3792 1 2458894.0252778 632120241 -58.9393897115378 44.7694091823413 -1.46446525604666 1.08022715727145 -133.493262045279 85.0780309237807 -1.5796363101783 1.05933256251897 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 270 632 11 1 ZTF_r 1144538294115 0 1.6347 175.356 6.61961 26.3976 4.1398e-06 0.0224598 0.0964228 7.69437e-06 728 30. 0.06104 0.067916 20.7343 26.3976 1 2458899.0382986 632120241 -137.245169230428 26.4812645310971 -5.76518367893942 1.63687055339964 -78.050414413035 50.7190277605118 -1.54924279731377 1.04799542297578 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 271 632 11 1 ZTF_r 1149521014115 0 1.7157 174.7 6.69397 26.38 3.9339e-06 0.0218425 0.102605 7.30126e-06 724 30. 0.060723 0.060912 20.6662 26.38 1 2458904.0210185 632120241 -19.3880600121299 29.8398730390563 -0.722756798408632 1.26527306390845 -94.627448280102 55.291736466325 -1.72294768941956 1.05792603192075 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 272 632 11 1 ZTF_g 1149526504115 0 2.0786 86.5874 4.863 26.362 1.00764e-05 0.0348516 -0.0961182 1.87434e-05 723 30. 0.111181 0.062945 20.7876 26.362 1 2458904.0265046 632120141 -78.1282001209554 26.1668399232027 -3.32132475814576 1.07179823356245 -98.2978689311704 46.5010480817356 -2.12812215673155 1.07003028526542 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 273 632 11 1 ZTF_r 1152518814115 0 2.8429 133.679 9.13537 26.0727 6.2223e-06 0.0274715 0.111362 1.15943e-05 725 30. 0.065517 0.071163 19.5824 26.0727 1 2458907.0188194 632120241 -82.9460459043069 54.0486156209264 -1.70712732632862 1.05085833932668 -38.1791489663894 81.4319609039483 -0.472004938904133 1.11021659824516 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 274 632 11 1 ZTF_g 1152524244115 0 3.2065 72.0494 6.23812 26.1396 1.22016e-05 0.0368466 -0.038687 2.54202e-05 674 30. 0.089547 0.078317 19.9707 26.1396 1 2458907.0242477 632120141 -67.5264780169864 38.9602472990859 -1.92800073438329 1.06820124414302 23.5900057403523 56.4913115443414 0.42039890979733 1.13044276436578 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 275 632 11 1 ZTF_r 1157495864115 0 3.1373 171.386 7.36848 26.3436 6.0185e-06 0.0269261 0.110034 1.11897e-05 727 30. 0.07921 0.072761 20.0214 26.3436 1 2458911.9958681 632120241 -10.4741603747168 43.4113209827633 -0.26839289757858 1.1434120301293 -49.9583296984963 62.8088838397051 -0.800759364737657 1.12581542335796 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 276 632 11 1 ZTF_g 1157539294115 0 2.5474 85.9581 5.74786 26.3478 9.2045e-06 0.0333762 -0.073298 1.73409e-05 724 30. 0.090134 0.068181 20.4256 26.3478 1 2458912.039294 632120141 -74.673768057786 31.9093256073019 -2.6031862518146 1.12993013367539 -75.4497228684031 52.0797754073611 -1.4584909496783 1.0818302364072 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 277 632 11 1 ZTF_g 1160483764115 0 1.749 59.0836 9.30725 25.9476 1.07938e-05 0.0350368 -0.0575092 2.20498e-05 685 30. 0.054506 0.064084 19.8269 25.9476 1 2458914.9837616 632120141 -56.3017907917238 38.7845408844844 -1.61479856561128 1.14105220064547 -94.4567666746171 74.5096272870899 -1.27625035710263 1.05367533727705 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 278 632 11 1 ZTF_r 1160517654115 0 1.4811 173.983 6.53877 26.3749 5.1176e-06 0.0248936 0.103004 9.54949e-06 726 30. 0.071784 0.068139 20.7675 26.3749 1 2458915.0176505 632120241 -105.531354982161 26.2713532949256 -4.46841880276729 1.6430770851321 -153.680374610643 49.8628984441459 -3.10281643472725 1.05059827199598 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 279 632 11 1 ZTF_r 1182442564115 0 1.5381 170.37 6.98304 26.3509 4.8625e-06 0.024279 0.105608 9.06586e-06 726 30. 0.061955 0.073746 20.6633 26.3509 1 2458936.9425694 632120241 -50.929473385317 29.3860410878215 -1.92789290546618 1.28342638185472 -10.0803587371887 56.3134696739722 -0.180210002900011 1.05066999590798 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 280 632 11 1 ZTF_r 1185431674115 0 1.6983 76.3989 9.9343 25.4558 1.52912e-05 0.0429416 0.10805 2.83558e-05 721 30. 0.057702 0.069568 19.2869 25.4558 1 2458939.9316782 632120241 -47.968108955945 43.6943211119143 -1.22118764757937 0.941040888671277 -67.0510350689042 82.5153422910107 -0.818061535875399 1.0619297295001 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 281 632 11 1 ZTF_g 1185443414115 0 1.9975 26.8296 7.44454 25.0449 2.22676e-05 0.0429492 -0.025692 5.4864e-05 518 30. 0.063954 0.068307 19.0793 25.0449 1 2458939.9434144 632120141 -15.7390126135991 33.4361908817987 -0.523619110558252 1.03128261217802 36.9503329714906 60.4008432138661 0.615872123809156 1.07380539534417 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
